id,method,gold_answer,model_raw,model_answer,correct_em,f1,grounded,abstained,hallucinated,tokens_out,latency_ms
1,direct,yes,Yes [ID:PubMedQA-26348845].,yes,1,1.0,1,0,0,2,810
1,cot,yes,Maybe [ID:PubMedQA-26348845].,maybe,0,0.0,1,0,0,2,320
2,direct,no,Yes [ID:PubMedQA-10973547].,yes,0,0.0,1,0,0,2,324
2,cot,no,No [PubMedQA-10973547].,no,1,1.0,0,0,0,2,291
3,direct,yes,Yes [ID:PubMedQA-26163474].,yes,1,1.0,1,0,0,2,320
3,cot,yes,Maybe [ID:PubMedQA-26163474].,maybe,0,0.0,1,0,0,2,320
4,direct,yes,Yes [ID:PubMedQA-24374414].,yes,1,1.0,1,0,0,2,320
4,cot,yes,Not in context.,not in context,0,0.0,0,1,0,3,108
5,direct,yes,Not in context.,not in context,0,0.0,0,1,0,3,96
5,cot,yes,Yes [PubMedQA-18507507].,yes,1,1.0,0,0,0,2,277
6,direct,yes,Yes [ID:PubMedQA-23495128].,yes,1,1.0,1,0,0,2,311
6,cot,yes,Maybe.,maybe,0,0.0,0,0,0,1,69
7,direct,no,Yes [ID:PubMedQA-17192736].,yes,0,0.0,1,0,0,2,325
7,cot,no,No [ID:PubMedQA-17192736].,no,1,1.0,1,0,0,2,320
8,direct,yes,Yes [ID:PubMedQA-12163782].,yes,1,1.0,1,0,0,2,323
8,cot,yes,Yes [PubMedQA-12163782].,yes,1,1.0,0,0,0,2,292
9,direct,yes,Yes [ID:PubMedQA-9582182].,yes,1,1.0,1,0,0,2,296
9,cot,yes,Yes [PubMedQA-9582182].,yes,1,1.0,0,0,0,2,266
10,direct,yes,Yes [ID:PubMedQA-25588461].,yes,1,1.0,1,0,0,2,311
10,cot,yes,Yes,yes,1,1.0,0,0,0,1,54
11,direct,yes,Not in context.,not in context,0,0.0,0,1,0,3,107
11,cot,yes,Yes [PubMedQA-23453079].,yes,1,1.0,0,0,0,2,289
12,direct,yes,Yes [ID:PubMedQA-14518645].,yes,1,1.0,1,0,0,2,315
12,cot,yes,Yes,yes,1,1.0,0,0,0,1,56
13,direct,yes,Yes [ID:PubMedQA-21084567].,yes,1,1.0,1,0,0,2,309
13,cot,yes,No [PubMedQA-21084567].,no,0,0.0,0,0,0,2,277
14,direct,yes,Yes [ID:PubMedQA-11601252].,yes,1,1.0,1,0,0,2,312
14,cot,yes,yes [PubMedQA-11601252].,yes,1,1.0,0,0,0,2,281
15,direct,yes,Yes [ID:PubMedQA-20577124].,yes,1,1.0,1,0,0,2,321
15,cot,yes,Not in context.,not in context,0,0.0,0,1,0,3,108
16,direct,no,Yes [ID:PubMedQA-16647887].,yes,0,0.0,1,0,0,2,314
16,cot,no,Not in context.,not in context,0,0.0,0,1,0,3,100
17,direct,yes,Not in context.,not in context,0,0.0,0,1,0,3,108
17,cot,yes,Yes [ID:PubMedQA-24019262].,yes,1,1.0,1,0,0,2,321
18,direct,yes,Yes [ID:PubMedQA-18670651].,yes,1,1.0,1,0,0,2,320
18,cot,yes,"Reasoning: The question asks whether the changes in the serum levels of IL-2, IL-4, TNFalpha, and IL-6 reflect the inflammatory activity in the patients with post-ERCP pancreatitis. It is not clear from the text what the inflammatory activity is.",not in context,0,0.0,0,1,0,39,1080
19,direct,no,Yes [ID:PubMedQA-15137012].,yes,0,0.0,1,0,0,2,311
19,cot,no,Not in context.,not in context,0,0.0,0,1,0,3,99
20,direct,yes,Yes [ID:PubMedQA-11380492].,yes,1,1.0,1,0,0,2,337
20,cot,yes,Not in context.,not in context,0,0.0,0,1,0,3,124
21,direct,no,Yes [ID:PubMedQA-17274051].,yes,0,0.0,1,0,0,2,320
21,cot,no,Not in context.,not in context,0,0.0,0,1,0,3,108
22,direct,yes,Yes [ID:PubMedQA-12846929].,yes,1,1.0,1,0,0,2,312
22,cot,yes,No [PubMedQA-12846929].,no,0,0.0,0,0,0,2,281
23,direct,yes,Yes [ID:PubMedQA-18948835].,yes,1,1.0,1,0,0,2,312
23,cot,yes,Not in context.,not in context,0,0.0,0,1,0,3,100
24,direct,no,Yes [PubMedQA-23052500].,yes,0,0.0,0,0,0,2,289
24,cot,no,Not in context.,not in context,0,0.0,0,1,0,3,107
25,direct,no,Yes [ID:PubMedQA-25488308].,yes,0,0.0,1,0,0,2,320
25,cot,no,Not in context.,not in context,0,0.0,0,1,0,3,107
26,direct,maybe,Yes [ID:PubMedQA-24946973].,yes,0,0.0,1,0,0,2,319
26,cot,maybe,no [PubMedQA-24946973].,no,0,0.0,0,0,0,2,289
27,direct,yes,Yes [PubMedQA-27456836].,yes,1,1.0,0,0,0,2,290
27,cot,yes,Not in context.,not in context,0,0.0,0,1,0,3,108
28,direct,yes,Yes [ID:PubMedQA-17244100].,yes,1,1.0,1,0,0,2,312
28,cot,yes,Not in context.,not in context,0,0.0,0,1,0,3,100
29,direct,yes,Yes [ID:PubMedQA-23347337].,yes,1,1.0,1,0,0,2,319
29,cot,yes,yes  [PubMedQA-23347337],yes,1,1.0,0,0,0,2,304
30,direct,yes,Yes [ID:PubMedQA-24098953].,yes,1,1.0,1,0,0,2,311
30,cot,yes,Yes [ID:PubMedQA-24098953].,yes,1,1.0,1,0,0,2,311
31,direct,no,Not in context.,not in context,0,0.0,0,1,0,3,107
31,cot,no,Not in context.,not in context,0,0.0,0,1,0,3,107
32,direct,yes,Yes [ID:PubMedQA-12913878].,yes,1,1.0,1,0,0,2,307
32,cot,yes,Yes [ID:PubMedQA-12913878].,yes,1,1.0,1,0,0,2,307
33,direct,yes,Yes [ID:PubMedQA-16097998].,yes,1,1.0,1,0,0,2,307
33,cot,yes,Yes [PubMedQA-16097998].,yes,1,1.0,0,0,0,2,281
34,direct,no,Yes [ID:PubMedQA-10593212].,yes,0,0.0,1,0,0,2,313
34,cot,no,Not in context.,not in context,0,0.0,0,1,0,3,95
35,direct,yes,Not in context.,not in context,0,0.0,0,1,0,3,107
35,cot,yes,PubMedQA-22012962,not in context,0,0.0,0,1,0,1,243
